,complexity_mean,complexity_std,transformer,epochs,Datasets,Typ,Generation,models,method,tsr,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size
154,3.011315416573347,0.07643825929612927,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,FA,True,,,,,,
155,3.172674473807577,0.031143839642054416,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,SG,True,,,,,,
156,3.0057916615815374,0.08581078185272983,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,DLS,True,,,,,,
157,3.008198957179654,0.08499776348021129,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,DL,True,,,,,,
158,3.1719768095938634,0.04060123325725563,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,GS,True,,,,,,
159,3.012259574210721,0.07762608168463586,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,GRAD,True,,,,,,
160,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,,,1000,random,uniform,SHAP,10,1
161,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,LSTM,,,1000,random,uniform,Lime,10,1
162,3.7536602548241804,0.03151815517142061,mutate_both,100,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,,,,,,,,
163,3.7508060373556296,0.03022255544105101,authentic_opposing_information,100,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,,,,,,,,
164,2.9030310152463614,0.2934474497138065,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,FO,False,,,,,,
165,3.0418167423622418,0.2271565509783051,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,FA,False,,,,,,
166,3.6467626059270772,0.07143280955114108,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,SG,False,,,,,,
167,2.9460762484935525,0.40729829801249673,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,DLS,False,,,,,,
168,2.840750488897466,0.24312992340906844,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,DL,False,,,,,,
169,3.221882393925321,0.15897494122874833,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,GS,False,,,,,,
170,3.215941580477927,0.2562095076301933,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,GRAD,False,,,,,,
171,3.0258771923437022,0.054154060559950125,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,FO,True,,,,,,
172,3.0178191069543057,0.055969424508299705,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,FA,True,,,,,,
173,3.154762559053572,0.05777599546176983,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,SG,True,,,,,,
174,3.012768623365454,0.06950174781966195,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,DLS,True,,,,,,
175,3.001250907467553,0.07313212249581137,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,DL,True,,,,,,
176,3.169248286075017,0.039426478547782876,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,GS,True,,,,,,
177,3.045884984425486,0.06907075474039681,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,GRAD,True,,,,,,
178,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,,,1000,random,uniform,SHAP,10,1
179,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Harmonic_F_1_TS_50.npy,PostionalFeature,Harmonic,CNN,,,1000,random,uniform,Lime,10,1
180,3.818328705561006,0.02495719759847937,mutate_both,100,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,,,,,,,,
181,3.823002652801828,0.02798391000773047,authentic_opposing_information,100,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,,,,,,,,
182,3.4100910915329394,0.09997708024493217,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,FO,False,,,,,,
183,3.5546922206808573,0.07777702316080133,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,FA,False,,,,,,
184,3.7363978451915734,0.043563723966369025,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,SG,False,,,,,,
185,3.4573487008533874,0.07379597461119265,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,DLS,False,,,,,,
186,3.324327325402547,0.10305512892669887,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,DL,False,,,,,,
187,3.5228712604533903,0.06239612199208204,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,GS,False,,,,,,
188,3.5665328271105707,0.05902317615811565,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,GRAD,False,,,,,,
189,3.0785991512894935,0.06552308833524667,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,FO,True,,,,,,
190,3.0737307349377123,0.060520167786665184,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,FA,True,,,,,,
191,3.1591719647806142,0.058178646535921995,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,SG,True,,,,,,
192,3.080205017911452,0.060134802969081635,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,DLS,True,,,,,,
193,3.075397415722895,0.06211833114167731,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,DL,True,,,,,,
194,3.1672332159870167,0.04558231325728141,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,GS,True,,,,,,
195,3.152255264215997,0.0370807949924428,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,GRAD,True,,,,,,
196,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,,,1000,random,uniform,SHAP,10,1
197,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_CAR_F_1_TS_50.npy,PostionalFeature,CAR,CNN,,,1000,random,uniform,Lime,10,1
198,3.8104996503228663,0.02745356968022511,mutate_both,100,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,,,,,,,,
199,3.8042772242085854,0.020402087790728562,authentic_opposing_information,100,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,,,,,,,,
200,3.3175380637196286,0.11504768226231663,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,FO,False,,,,,,
201,3.4733297318895078,0.07784321343097356,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,FA,False,,,,,,
202,3.7088606586830144,0.041696925966670406,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,SG,False,,,,,,
203,3.369210534718781,0.11483200163816636,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,DLS,False,,,,,,
204,3.056512711948348,0.2613812089337332,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,DL,False,,,,,,
205,3.4115682294881973,0.11279740253833594,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,GS,False,,,,,,
206,3.391000611553845,0.18468935703054784,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,GRAD,False,,,,,,
207,3.082637473772846,0.058409700827852566,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,FO,True,,,,,,
208,3.0742071119392778,0.06582612763427467,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,FA,True,,,,,,
209,3.168041234006905,0.038709138330049346,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,SG,True,,,,,,
210,3.0579189729665175,0.06802657479245967,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,DLS,True,,,,,,
211,3.05445242189196,0.07331095575139428,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,DL,True,,,,,,
212,3.164213869266548,0.030995855340483373,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,GS,True,,,,,,
213,3.0734930064516,0.0837226199039488,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,GRAD,True,,,,,,
214,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,,,1000,random,uniform,SHAP,10,1
215,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_Box_F_1_TS_50.npy,PostionalFeature,Box,CNN,,,1000,random,uniform,Lime,10,1
216,3.8529273681494707,0.024913477786514277,mutate_both,100,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,
217,3.85119984095248,0.02100617873855068,authentic_opposing_information,100,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,,,,,,
218,3.1584681832367765,0.1863592502748896,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,FO,False,,,,,,
219,3.393175165554628,0.17546192677914574,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,FA,False,,,,,,
220,3.7087615268832925,0.08206594768810292,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,SG,False,,,,,,
221,3.564997961796478,0.07046871675664308,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,DLS,False,,,,,,
222,3.3803529508908445,0.15697043434017466,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,DL,False,,,,,,
223,3.4619766993552994,0.12094136606327825,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,GS,False,,,,,,
224,3.427387154986397,0.2547722196124066,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,GRAD,False,,,,,,
225,3.0484104079085714,0.11092168590845632,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,FO,True,,,,,,
226,3.021140754391788,0.14550640135513493,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,FA,True,,,,,,
227,3.1460513989755494,0.04569938909979792,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,SG,True,,,,,,
228,3.0682198762969612,0.07569466539396248,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,DLS,True,,,,,,
229,3.0655692855250196,0.0660858270684355,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,DL,True,,,,,,
230,3.181680613117889,0.03427161475216754,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,GS,True,,,,,,
231,3.0098238724281825,0.1796220085125197,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,GRAD,True,,,,,,
232,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,1000,random,uniform,SHAP,10,1
233,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_PostionalFeature_AutoRegressive_F_1_TS_50.npy,PostionalFeature,AutoRegressive,CNN,,,1000,random,uniform,Lime,10,1
234,3.821738716441309,0.025229910700493144,mutate_both,100,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,
235,3.8189413632152167,0.020626865311221324,authentic_opposing_information,100,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,,,,,,
236,3.3599058105662936,0.1046954614662721,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,FO,False,,,,,,
237,3.4953305225585325,0.07697651199199836,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,FA,False,,,,,,
238,3.7282539080487105,0.05238048379183934,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,SG,False,,,,,,
239,3.4923865096762667,0.09885328587208413,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,DLS,False,,,,,,
240,3.323266793806223,0.10278871847034454,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,DL,False,,,,,,
241,3.4714449833207808,0.10001622451240536,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,GS,False,,,,,,
242,3.545892510938503,0.09787880512520608,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,GRAD,False,,,,,,
243,3.0695169987514768,0.07329994230736647,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,FO,True,,,,,,
244,3.067723899275089,0.07686432094286985,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,FA,True,,,,,,
245,3.1766517826559415,0.042420508060835485,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,SG,True,,,,,,
246,3.0701478964703623,0.0663293999596944,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,DLS,True,,,,,,
247,3.0740656690060364,0.06420350551944944,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,DL,True,,,,,,
248,3.171061543210128,0.03533403031969735,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,GS,True,,,,,,
249,3.147817540545489,0.04826696771505045,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,GRAD,True,,,,,,
250,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,1000,random,uniform,SHAP,10,1
251,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_SmallMiddle_NARMA_F_1_TS_50.npy,SmallMiddle,NARMA,CNN,,,1000,random,uniform,Lime,10,1
252,3.7597576774914865,0.03242041610480465,mutate_both,100,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,,,,,,,,
253,3.764685311291464,0.03214660141940574,authentic_opposing_information,100,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,,,,,,,,
254,3.3232652943833854,0.11025563560132416,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,FO,False,,,,,,
255,3.3917198600319316,0.11576174911456796,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,FA,False,,,,,,
256,3.6490016305259703,0.07595128075957944,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,SG,False,,,,,,
257,3.4290005169435083,0.07390861015443,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,DLS,False,,,,,,
258,3.2583441074157085,0.13453039669001007,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,DL,False,,,,,,
259,3.4560064954312493,0.08892081007860647,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,GS,False,,,,,,
260,3.4273269173365977,0.11586683812984575,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,GRAD,False,,,,,,
261,3.0698274971926343,0.07334241422105035,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,FO,True,,,,,,
262,3.076037612235046,0.06722007052913823,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,FA,True,,,,,,
263,3.148402269100793,0.045835756359876995,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,SG,True,,,,,,
264,3.072615733426905,0.06389724672816269,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,DLS,True,,,,,,
265,3.077628309549474,0.05944546789378388,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,DL,True,,,,,,
266,3.1795903085070605,0.03663988120754991,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,GS,True,,,,,,
267,3.125722155777229,0.06259535518363311,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,GRAD,True,,,,,,
268,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,,,1000,random,uniform,SHAP,10,1
269,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_SmallMiddle_Harmonic_F_1_TS_50.npy,SmallMiddle,Harmonic,CNN,,,1000,random,uniform,Lime,10,1
270,3.8096780963427266,0.023118731572633534,mutate_both,100,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,,,,,,,,
271,3.8107641950997584,0.021988425252507156,authentic_opposing_information,100,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,,,,,,,,
272,3.298524759211106,0.12202596800901874,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,FO,False,,,,,,
273,3.422650609890442,0.09344478503860029,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,FA,False,,,,,,
274,3.681596288504764,0.06666016475741468,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,SG,False,,,,,,
275,3.4197465820389312,0.11066239243962228,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,DLS,False,,,,,,
276,3.1931237074467047,0.19147826751474362,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,DL,False,,,,,,
277,3.421570550034126,0.15258590722208798,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,GS,False,,,,,,
278,3.4378905273370606,0.10784983944689112,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,GRAD,False,,,,,,
279,3.0616110899775033,0.061762081499904926,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,FO,True,,,,,,
280,3.0553547057795,0.06748868481346046,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,FA,True,,,,,,
281,3.162956698099201,0.03327552258527563,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,SG,True,,,,,,
282,3.0640211914604256,0.06267972278096524,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,DLS,True,,,,,,
283,3.0235382717751973,0.0773960375825407,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,DL,True,,,,,,
284,3.18139689878407,0.03219650621536403,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,GS,True,,,,,,
285,3.1204830024787844,0.05957301839864535,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,GRAD,True,,,,,,
286,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,,,1000,random,uniform,SHAP,10,1
287,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_RareTime_PseudoPeriodic_F_1_TS_50.npy,RareTime,PseudoPeriodic,CNN,,,1000,random,uniform,Lime,10,1
288,3.712923042473039,0.05000041299504676,mutate_both,100,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,,,,,,,,
289,3.6998409510564008,0.049796784217226074,authentic_opposing_information,100,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,,,,,,,,
290,3.212231318498877,0.22938425245500782,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,FO,False,,,,,,
291,3.3105266821140296,0.2934022910411435,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,FA,False,,,,,,
292,2.7727014569011446,0.21938903162173234,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,SG,False,,,,,,
293,3.2546419378777403,0.27333211076245806,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,DLS,False,,,,,,
294,3.245753558772043,0.26365555025294485,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,DL,False,,,,,,
295,3.3801924678533815,0.16376304027907948,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,GS,False,,,,,,
296,3.444531973918688,0.24944214440833903,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,GRAD,False,,,,,,
297,3.0520486418571773,0.06259845096033705,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,FO,True,,,,,,
298,3.0564047612063243,0.061884606778983595,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,FA,True,,,,,,
299,3.148225494603702,0.03439301160823773,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,SG,True,,,,,,
300,3.0393698397970437,0.06634338861064368,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,DLS,True,,,,,,
301,3.0373200434007273,0.06307314785309673,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,DL,True,,,,,,
302,3.1626423874970633,0.04441459997494767,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,GS,True,,,,,,
303,3.0397578478659133,0.06370256801563624,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,GRAD,True,,,,,,
304,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,,,1000,random,uniform,SHAP,10,1
305,1.6094379124341003,2.278129578503827e-16,,,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,LSTM,,,1000,random,uniform,Lime,10,1
306,3.769757653307655,0.029826715873129538,mutate_both,100,SimulatedTrainingData_Moving_RareTime_Harmonic_F_1_TS_50.npy,RareTime,Harmonic,CNN,,,,,,,,
